race,candidate,precinct_name,precinct_code,votes,county_code
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,BREMERTON 007,100007,8,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,BREMERTON 007,100007,7,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,BREMERTON 007,100007,4,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,BREMERTON 007,100007,6,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,BREMERTON 007,100007,5,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,BREMERTON 007,100007,7,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,BREMERTON 007,100007,2,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,BREMERTON 007,100007,4,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,BREMERTON 007,100007,6,KP
U.S. Senator,Maria Cantwell,BREMERTON 012,100012,101,KP
U.S. Senator,Susan Hutchison,BREMERTON 012,100012,62,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,BREMERTON 012,100012,114,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,BREMERTON 012,100012,49,KP
Supreme Court - Justice Position 2,Susan Owens,BREMERTON 012,100012,104,KP
Supreme Court - Justice Position 8,Nathan Choi,BREMERTON 012,100012,42,KP
Supreme Court - Justice Position 8,Steve Gonzalez,BREMERTON 012,100012,85,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,BREMERTON 012,100012,101,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,BREMERTON 012,100012,102,KP
Legislative District 35 - State Senator,Irene Bowling,BREMERTON 012,100012,100,KP
Legislative District 35 - State Senator,Tim Sheldon,BREMERTON 012,100012,50,KP
Legislative District 35 - State Representative Pos. 1,Dan Griffey,BREMERTON 012,100012,68,KP
Legislative District 35 - State Representative Pos. 1,James Thomas,BREMERTON 012,100012,94,KP
Legislative District 35 - State Representative Pos. 2,David Daggett,BREMERTON 012,100012,107,KP
Legislative District 35 - State Representative Pos. 2,Drew C. MacEwen,BREMERTON 012,100012,54,KP
Kitsap County Commissioner District 3,Edward Wolfe,BREMERTON 012,100012,97,KP
Kitsap County Assessor,Phil Cook,BREMERTON 012,100012,93,KP
Kitsap County Auditor,Paul Andrews,BREMERTON 012,100012,89,KP
Kitsap County Auditor,Richard Huddy,BREMERTON 012,100012,42,KP
Kitsap County Clerk,Alison Sonntag,BREMERTON 012,100012,121,KP
Kitsap County Coroner,Russ Reuther,BREMERTON 012,100012,53,KP
Kitsap County Coroner,Jeff Wallis,BREMERTON 012,100012,86,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,BREMERTON 012,100012,119,KP
Kitsap County Sheriff,Gary L. Simpson,BREMERTON 012,100012,124,KP
Kitsap County Treasurer,Meredith Green,BREMERTON 012,100012,121,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,BREMERTON 012,100012,100,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,BREMERTON 012,100012,93,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,BREMERTON 012,100012,103,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,BREMERTON 012,100012,98,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,BREMERTON 012,100012,66,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,BREMERTON 012,100012,61,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,BREMERTON 012,100012,89,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,BREMERTON 012,100012,77,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,BREMERTON 012,100012,75,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,BREMERTON 012,100012,90,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,BREMERTON 012,100012,99,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,BREMERTON 012,100012,66,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,BREMERTON 012,100012,62,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,BREMERTON 012,100012,94,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,BREMERTON 012,100012,111,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,BREMERTON 012,100012,54,KP
U.S. Senator,Maria Cantwell,BREMERTON 013,100013,394,KP
U.S. Senator,Susan Hutchison,BREMERTON 013,100013,214,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,BREMERTON 013,100013,428,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,BREMERTON 013,100013,178,KP
Supreme Court - Justice Position 2,Susan Owens,BREMERTON 013,100013,426,KP
Supreme Court - Justice Position 8,Nathan Choi,BREMERTON 013,100013,177,KP
Supreme Court - Justice Position 8,Steve Gonzalez,BREMERTON 013,100013,318,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,BREMERTON 013,100013,422,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,BREMERTON 013,100013,422,KP
Legislative District 35 - State Senator,Irene Bowling,BREMERTON 013,100013,340,KP
Legislative District 35 - State Senator,Tim Sheldon,BREMERTON 013,100013,208,KP
Legislative District 35 - State Representative Pos. 1,Dan Griffey,BREMERTON 013,100013,259,KP
Legislative District 35 - State Representative Pos. 1,James Thomas,BREMERTON 013,100013,339,KP
Legislative District 35 - State Representative Pos. 2,David Daggett,BREMERTON 013,100013,381,KP
Legislative District 35 - State Representative Pos. 2,Drew C. MacEwen,BREMERTON 013,100013,212,KP
Kitsap County Commissioner District 3,Edward Wolfe,BREMERTON 013,100013,376,KP
Kitsap County Assessor,Phil Cook,BREMERTON 013,100013,376,KP
Kitsap County Auditor,Paul Andrews,BREMERTON 013,100013,335,KP
Kitsap County Auditor,Richard Huddy,BREMERTON 013,100013,182,KP
Kitsap County Clerk,Alison Sonntag,BREMERTON 013,100013,450,KP
Kitsap County Coroner,Russ Reuther,BREMERTON 013,100013,218,KP
Kitsap County Coroner,Jeff Wallis,BREMERTON 013,100013,344,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,BREMERTON 013,100013,446,KP
Kitsap County Sheriff,Gary L. Simpson,BREMERTON 013,100013,441,KP
Kitsap County Treasurer,Meredith Green,BREMERTON 013,100013,451,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,BREMERTON 013,100013,419,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,BREMERTON 013,100013,411,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,BREMERTON 013,100013,421,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,BREMERTON 013,100013,414,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,BREMERTON 013,100013,297,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,BREMERTON 013,100013,208,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,BREMERTON 013,100013,295,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,BREMERTON 013,100013,317,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,BREMERTON 013,100013,338,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,BREMERTON 013,100013,272,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,BREMERTON 013,100013,346,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,BREMERTON 013,100013,265,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,BREMERTON 013,100013,306,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,BREMERTON 013,100013,294,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,BREMERTON 013,100013,420,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,BREMERTON 013,100013,190,KP
U.S. Senator,Maria Cantwell,BREMERTON 015,100015,488,KP
U.S. Senator,Susan Hutchison,BREMERTON 015,100015,295,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,BREMERTON 015,100015,551,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,BREMERTON 015,100015,228,KP
Supreme Court - Justice Position 2,Susan Owens,BREMERTON 015,100015,552,KP
Supreme Court - Justice Position 8,Nathan Choi,BREMERTON 015,100015,272,KP
Supreme Court - Justice Position 8,Steve Gonzalez,BREMERTON 015,100015,391,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,BREMERTON 015,100015,546,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,BREMERTON 015,100015,544,KP
Legislative District 26 - State Senator,Emily Randall,BREMERTON 015,100015,509,KP
Legislative District 26 - State Senator,Marty McClendon,BREMERTON 015,100015,274,KP
Legislative District 26 - State Representative Pos. 1,Connie FitzPatrick,BREMERTON 015,100015,483,KP
Legislative District 26 - State Representative Pos. 1,Jesse L. Young,BREMERTON 015,100015,293,KP
Legislative District 26 - State Representative Pos. 2,Joy Stanford,BREMERTON 015,100015,442,KP
Legislative District 26 - State Representative Pos. 2,Michelle Caldier,BREMERTON 015,100015,336,KP
Kitsap County Commissioner District 3,Edward Wolfe,BREMERTON 015,100015,517,KP
Kitsap County Assessor,Phil Cook,BREMERTON 015,100015,522,KP
Kitsap County Auditor,Paul Andrews,BREMERTON 015,100015,438,KP
Kitsap County Auditor,Richard Huddy,BREMERTON 015,100015,221,KP
Kitsap County Clerk,Alison Sonntag,BREMERTON 015,100015,580,KP
Kitsap County Coroner,Russ Reuther,BREMERTON 015,100015,286,KP
Kitsap County Coroner,Jeff Wallis,BREMERTON 015,100015,426,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,BREMERTON 015,100015,580,KP
Kitsap County Sheriff,Gary L. Simpson,BREMERTON 015,100015,589,KP
Kitsap County Treasurer,Meredith Green,BREMERTON 015,100015,575,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,BREMERTON 015,100015,539,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,BREMERTON 015,100015,535,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,BREMERTON 015,100015,537,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,BREMERTON 015,100015,532,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,BREMERTON 015,100015,351,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,BREMERTON 015,100015,305,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,BREMERTON 015,100015,385,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,BREMERTON 015,100015,408,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,BREMERTON 015,100015,405,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,BREMERTON 015,100015,386,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,BREMERTON 015,100015,447,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,BREMERTON 015,100015,346,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,BREMERTON 015,100015,392,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,BREMERTON 015,100015,372,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,BREMERTON 015,100015,528,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,BREMERTON 015,100015,261,KP
U.S. Senator,Maria Cantwell,BREMERTON 016,100016,126,KP
U.S. Senator,Susan Hutchison,BREMERTON 016,100016,63,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,BREMERTON 016,100016,134,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,BREMERTON 016,100016,51,KP
Supreme Court - Justice Position 2,Susan Owens,BREMERTON 016,100016,134,KP
Supreme Court - Justice Position 8,Nathan Choi,BREMERTON 016,100016,52,KP
Supreme Court - Justice Position 8,Steve Gonzalez,BREMERTON 016,100016,98,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,BREMERTON 016,100016,131,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,BREMERTON 016,100016,131,KP
Legislative District 26 - State Senator,Emily Randall,BREMERTON 016,100016,126,KP
Legislative District 26 - State Senator,Marty McClendon,BREMERTON 016,100016,59,KP
Legislative District 26 - State Representative Pos. 1,Connie FitzPatrick,BREMERTON 016,100016,120,KP
Legislative District 26 - State Representative Pos. 1,Jesse L. Young,BREMERTON 016,100016,66,KP
Legislative District 26 - State Representative Pos. 2,Joy Stanford,BREMERTON 016,100016,114,KP
Legislative District 26 - State Representative Pos. 2,Michelle Caldier,BREMERTON 016,100016,71,KP
Kitsap County Commissioner District 3,Edward Wolfe,BREMERTON 016,100016,122,KP
Kitsap County Assessor,Phil Cook,BREMERTON 016,100016,122,KP
Kitsap County Auditor,Paul Andrews,BREMERTON 016,100016,124,KP
Kitsap County Auditor,Richard Huddy,BREMERTON 016,100016,40,KP
Kitsap County Clerk,Alison Sonntag,BREMERTON 016,100016,141,KP
Kitsap County Coroner,Russ Reuther,BREMERTON 016,100016,75,KP
Kitsap County Coroner,Jeff Wallis,BREMERTON 016,100016,93,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,BREMERTON 016,100016,138,KP
Kitsap County Sheriff,Gary L. Simpson,BREMERTON 016,100016,144,KP
Kitsap County Treasurer,Meredith Green,BREMERTON 016,100016,137,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,BREMERTON 016,100016,133,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,BREMERTON 016,100016,127,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,BREMERTON 016,100016,131,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,BREMERTON 016,100016,131,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,BREMERTON 016,100016,90,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,BREMERTON 016,100016,61,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,BREMERTON 016,100016,92,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,BREMERTON 016,100016,95,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,BREMERTON 016,100016,105,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,BREMERTON 016,100016,78,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,BREMERTON 016,100016,132,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,BREMERTON 016,100016,55,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,BREMERTON 016,100016,96,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,BREMERTON 016,100016,79,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,BREMERTON 016,100016,150,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,BREMERTON 016,100016,35,KP
U.S. Senator,Maria Cantwell,BREMERTON 022,100022,320,KP
U.S. Senator,Susan Hutchison,BREMERTON 022,100022,169,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,BREMERTON 022,100022,350,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,BREMERTON 022,100022,136,KP
Supreme Court - Justice Position 2,Susan Owens,BREMERTON 022,100022,337,KP
Supreme Court - Justice Position 8,Nathan Choi,BREMERTON 022,100022,157,KP
Supreme Court - Justice Position 8,Steve Gonzalez,BREMERTON 022,100022,239,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,BREMERTON 022,100022,326,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,BREMERTON 022,100022,329,KP
Legislative District 26 - State Senator,Emily Randall,BREMERTON 022,100022,323,KP
Legislative District 26 - State Senator,Marty McClendon,BREMERTON 022,100022,163,KP
Legislative District 26 - State Representative Pos. 1,Connie FitzPatrick,BREMERTON 022,100022,307,KP
Legislative District 26 - State Representative Pos. 1,Jesse L. Young,BREMERTON 022,100022,182,KP
Legislative District 26 - State Representative Pos. 2,Joy Stanford,BREMERTON 022,100022,292,KP
Legislative District 26 - State Representative Pos. 2,Michelle Caldier,BREMERTON 022,100022,194,KP
Kitsap County Commissioner District 3,Edward Wolfe,BREMERTON 022,100022,293,KP
Kitsap County Assessor,Phil Cook,BREMERTON 022,100022,295,KP
Kitsap County Auditor,Paul Andrews,BREMERTON 022,100022,258,KP
Kitsap County Auditor,Richard Huddy,BREMERTON 022,100022,168,KP
Kitsap County Clerk,Alison Sonntag,BREMERTON 022,100022,368,KP
Kitsap County Coroner,Russ Reuther,BREMERTON 022,100022,183,KP
Kitsap County Coroner,Jeff Wallis,BREMERTON 022,100022,256,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,BREMERTON 022,100022,368,KP
Kitsap County Sheriff,Gary L. Simpson,BREMERTON 022,100022,375,KP
Kitsap County Treasurer,Meredith Green,BREMERTON 022,100022,371,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,BREMERTON 022,100022,326,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,BREMERTON 022,100022,320,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,BREMERTON 022,100022,325,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,BREMERTON 022,100022,324,KP
